,file,video_dtype,video_shape,video_min,video_max,video_mean,video_std,ppg_dtype,ppg_shape,ppg_min,ppg_max,ppg_mean,ppg_std,landmarks_dtype,landmarks_shape,landmarks_min,landmarks_max,landmarks_mean,landmarks_std,face_square,video_duration,patient_id,fold
601,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject7__p7_17.npz,uint8,"(600, 141, 240, 3)",0.0,255.0,24.915576536643027,51.30538124995428,float32,"(600,)",52.471485,200.06511,94.47246,33.595303,int16,"(600, 68, 2)",0,269,94.84466911764706,62.44183903459979,33840,600,subject7,1
602,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject7__p7_18.npz,uint8,"(600, 121, 131, 3)",0.0,255.0,75.3906916493176,63.18489644334286,float32,"(600,)",51.281845,182.25389,94.16426,28.867887,int16,"(600, 68, 2)",0,131,59.69995098039216,30.84019642745279,15851,600,subject7,1
603,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject7__p7_19.npz,uint8,"(600, 210, 230, 3)",0.0,255.0,37.38891568898091,57.03113435533846,float32,"(600,)",1.44,169.0,92.102066,25.841063,int16,"(600, 68, 2)",0,234,101.38539215686275,42.813355213649565,48300,600,subject7,1
604,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject7__p7_2.npz,uint8,"(600, 98, 116, 3)",0.0,255.0,72.02397245679882,61.470220139567644,float32,"(600,)",37.0,207.12451,93.8036,37.84943,int16,"(600, 68, 2)",0,116,50.338223039215684,26.604519275153578,11368,600,subject7,1
606,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject7__p7_4.npz,uint8,"(600, 107, 119, 3)",0.0,255.0,75.9371432498233,65.22791946713095,float32,"(600,)",42.0,179.75941,95.27267,29.400688,int16,"(600, 68, 2)",0,119,55.22359068627451,28.05905571638517,12733,600,subject7,1
607,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject7__p7_5.npz,uint8,"(600, 122, 229, 3)",0.0,255.0,25.137084476738174,52.05999932227503,float32,"(600,)",56.760532,194.73581,94.79713,27.077602,int16,"(600, 68, 2)",0,229,89.01938725490196,59.22168609999638,27938,600,subject7,1
608,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject7__p7_6.npz,uint8,"(600, 108, 118, 3)",0.0,255.0,74.02752314814815,65.88396705361016,float32,"(600,)",54.0,177.30869,96.64402,23.317614,int16,"(600, 68, 2)",0,118,54.57253676470588,27.947661749085476,12744,600,subject7,1
609,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject7__p7_7.npz,uint8,"(600, 207, 232, 3)",0.0,255.0,28.15264670905288,49.07802120069761,float32,"(600,)",1.0383546,211.02812,93.72974,34.568066,int16,"(600, 68, 2)",0,242,105.20681372549019,42.324481543036896,48024,600,subject7,1
610,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject7__p7_8.npz,uint8,"(600, 108, 117, 3)",0.0,255.0,82.13321374555943,69.83109767301397,float32,"(600,)",60.0,155.7604,94.89944,21.444914,int16,"(600, 68, 2)",0,117,53.66297794117647,27.111233417282516,12636,600,subject7,1
612,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject8__p8_0.npz,uint8,"(600, 114, 145, 3)",0.0,255.0,80.04613927539154,56.4685910685217,float32,"(600,)",70.59255,150.95627,94.79655,18.761158,int16,"(600, 68, 2)",0,145,63.44551470588235,34.451279494435404,16530,600,subject8,2
613,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject8__p8_1.npz,uint8,"(600, 114, 159, 3)",0.0,255.0,71.55561198156117,58.98961597475824,float32,"(600,)",80.0,154.93333,94.68659,16.806723,int16,"(600, 68, 2)",0,159,65.73848039215686,36.791140965905704,18126,600,subject8,2
614,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject8__p8_10.npz,uint8,"(600, 100, 135, 3)",0.0,255.0,73.20274547325103,58.31414282777456,float32,"(600,)",79.75931,114.13428,94.828125,6.8594613,int16,"(600, 68, 2)",0,135,54.96729166666667,30.20580544557471,13500,600,subject8,2
616,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject8__p8_12.npz,uint8,"(600, 111, 143, 3)",0.0,255.0,77.96183347683348,58.78119419756421,float32,"(600,)",13.333333,249.0,103.617775,21.404932,int16,"(600, 68, 2)",0,143,59.47975490196078,32.89535855779367,15873,600,subject8,2
617,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject8__p8_13.npz,uint8,"(600, 108, 140, 3)",0.0,255.0,64.47117585243974,54.641419245538955,float32,"(600,)",6.54902,253.63158,119.36453,39.53479,int16,"(600, 68, 2)",0,140,60.32508578431373,31.929233840551227,15120,600,subject8,2
618,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject8__p8_14.npz,uint8,"(600, 109, 142, 3)",0.0,255.0,66.73355120529497,55.369514681105215,float32,"(600,)",8.0,254.99678,148.48058,58.124805,int16,"(600, 68, 2)",0,142,61.242732843137254,32.74313376431827,15478,600,subject8,2
619,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject8__p8_15.npz,uint8,"(600, 110, 145, 3)",0.0,251.0,71.21581473354232,55.50592648123869,float32,"(600,)",18.645044,254.98059,150.41164,60.98183,int16,"(600, 68, 2)",0,145,62.32360294117647,32.53582357110678,15950,600,subject8,2
620,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject8__p8_16.npz,uint8,"(600, 96, 126, 3)",0.0,244.0,83.83873571612287,53.10715966130718,float32,"(600,)",2.4232693,246.49916,98.31979,21.338406,int16,"(600, 68, 2)",0,126,53.93031862745098,30.005237653836076,12096,600,subject8,2
621,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject8__p8_17.npz,uint8,"(600, 101, 139, 3)",0.0,255.0,70.21836562433222,57.49630690268251,float32,"(600,)",66.111115,154.4,95.02103,21.042067,int16,"(600, 68, 2)",0,139,58.34227941176471,32.38476027000136,14039,600,subject8,2
622,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject8__p8_18.npz,uint8,"(600, 98, 126, 3)",0.0,253.0,82.0773598063564,54.603662349023665,float32,"(600,)",66.0,144.33333,95.0358,19.738626,int16,"(600, 68, 2)",0,126,54.54148284313725,29.860853689995096,12348,600,subject8,2
624,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject8__p8_2.npz,uint8,"(600, 114, 145, 3)",0.0,255.0,80.58541617933723,56.16167902405317,float32,"(600,)",82.814896,151.0062,94.99666,12.909096,int16,"(600, 68, 2)",0,145,62.82780637254902,34.69163590558458,16530,600,subject8,2
626,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject8__p8_4.npz,uint8,"(600, 116, 151, 3)",0.0,255.0,68.16313234249321,55.10135462978344,float32,"(600,)",63.0,124.95556,94.90471,12.656698,int16,"(600, 68, 2)",0,151,63.90164215686274,35.00460203987452,17516,600,subject8,2
627,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject8__p8_5.npz,uint8,"(600, 117, 176, 3)",0.0,255.0,53.569363479884316,55.37832182583907,float32,"(600,)",76.0,125.91111,95.14611,12.7288065,int16,"(600, 68, 2)",0,176,72.37877450980392,39.481461093363826,20592,600,subject8,2
628,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject8__p8_6.npz,uint8,"(600, 113, 147, 3)",0.0,255.0,66.83184268791095,54.54935079002337,float32,"(600,)",75.333336,124.244446,94.97237,11.697645,int16,"(600, 68, 2)",0,147,62.88165441176471,34.41093792289757,16611,600,subject8,2
630,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject8__p8_8.npz,uint8,"(600, 108, 141, 3)",0.0,255.0,94.32328970025975,65.1353255545647,float32,"(600,)",75.33259,123.11012,95.025505,10.196699,int16,"(600, 68, 2)",0,141,61.30370098039216,33.494185858186555,15228,600,subject8,2
631,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject8__p8_9.npz,uint8,"(600, 111, 156, 3)",0.0,255.0,70.39478257103256,62.07109803900226,float32,"(600,)",81.0,119.5038,95.093216,10.006888,int16,"(600, 68, 2)",0,156,64.20077205882353,36.14765229666774,17316,600,subject8,2
632,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject9__p9_0.npz,uint8,"(600, 129, 159, 3)",0.0,255.0,90.58794262157433,64.74829837179236,float32,"(600,)",0.103494994,254.50903,90.28495,83.81665,int16,"(600, 68, 2)",0,159,73.32890931372549,38.97026634948264,20511,600,subject9,2
633,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject9__p9_1.npz,uint8,"(600, 133, 193, 3)",0.0,255.0,67.27134041926925,68.07804146508032,float32,"(600,)",0.0,255.0,88.29407,79.58273,int16,"(600, 68, 2)",0,193,80.7522181372549,45.88555738146065,25669,600,subject9,2
634,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject9__p9_10.npz,uint8,"(600, 123, 146, 3)",0.0,255.0,80.39090875623369,66.91798200220065,float32,"(600,)",0.4512924,254.79604,89.248245,78.95053,int16,"(600, 68, 2)",0,146,68.91488970588236,34.405633927363084,17958,600,subject9,2
636,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject9__p9_12.npz,uint8,"(600, 110, 140, 3)",0.0,255.0,84.84332352092352,60.52119786912766,float32,"(600,)",0.9166667,254.74435,107.49688,76.26093,int16,"(600, 68, 2)",0,140,65.17322303921569,33.9601926880007,15400,600,subject9,2
637,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject9__p9_13.npz,uint8,"(600, 120, 143, 3)",0.0,255.0,81.54556235431235,62.933881137262475,float32,"(600,)",0.0,254.99622,136.78632,83.18218,int16,"(600, 68, 2)",0,143,68.23795343137255,34.79452618134217,17160,600,subject9,2
638,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject9__p9_14.npz,uint8,"(600, 123, 161, 3)",0.0,255.0,75.42752108266424,69.80926949921803,float32,"(600,)",0.2018018,254.44737,94.43211,67.49598,int16,"(600, 68, 2)",0,161,70.57640931372549,33.87081491185659,19803,600,subject9,2
639,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject9__p9_15.npz,uint8,"(600, 133, 160, 3)",0.0,255.0,90.21307777255639,66.85717279651129,float32,"(600,)",0.51428574,254.07878,94.23865,74.93246,int16,"(600, 68, 2)",0,160,77.43988970588235,37.92761183746898,21280,600,subject9,2
640,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject9__p9_16.npz,uint8,"(600, 128, 160, 3)",0.0,243.0,95.85931146918402,62.54609378484062,float32,"(600,)",0.06464406,246.55531,68.62569,49.620228,int16,"(600, 68, 2)",0,160,74.34099264705883,38.856649076393914,20480,600,subject9,2
641,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject9__p9_17.npz,uint8,"(600, 136, 178, 3)",0.0,255.0,80.44174122879488,64.92856386766472,float32,"(600,)",4.0,253.39433,90.86433,74.61978,int16,"(600, 68, 2)",0,178,79.31810049019607,41.87648037558511,24208,600,subject9,2
642,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject9__p9_18.npz,uint8,"(600, 142, 164, 3)",0.0,250.0,93.12063695179205,66.2828273992827,float32,"(600,)",2.0,254.77966,91.45592,73.916306,int16,"(600, 68, 2)",0,164,76.64632352941176,40.032777761568,23288,600,subject9,2
644,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject9__p9_2.npz,uint8,"(600, 135, 157, 3)",0.0,255.0,89.81593651542555,66.42100877158964,float32,"(600,)",0.41666666,254.94737,90.14576,78.846436,int16,"(600, 68, 2)",0,157,73.48321078431373,38.61188748788563,21195,600,subject9,2
645,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject9__p9_3.npz,uint8,"(600, 185, 209, 3)",0.0,255.0,52.92781253502306,66.93627822253002,float32,"(600,)",0.01357511,252.95929,93.99075,56.44474,int16,"(600, 68, 2)",0,209,100.37417892156863,41.254677719770214,38665,600,subject9,2
646,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject9__p9_4.npz,uint8,"(600, 113, 139, 3)",0.0,255.0,77.72423226020953,59.07772749849837,float32,"(600,)",0.23462771,254.5912,90.58319,80.33739,int16,"(600, 68, 2)",0,139,64.84979166666666,33.840703805110564,15707,600,subject9,2
647,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject9__p9_5.npz,uint8,"(600, 114, 162, 3)",0.0,255.0,61.84206784107044,61.01013645461772,float32,"(600,)",0.25,254.22917,92.39761,76.629395,int16,"(600, 68, 2)",0,162,70.13621323529412,38.902512802222425,18468,600,subject9,2
648,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject9__p9_6.npz,uint8,"(600, 117, 137, 3)",0.0,255.0,74.62601808527599,59.46795681791676,float32,"(600,)",0.5072464,255.0,91.79814,77.28777,int16,"(600, 68, 2)",0,137,64.19944852941177,33.599360436691406,16029,600,subject9,2
649,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject9__p9_7.npz,uint8,"(600, 157, 194, 3)",0.0,255.0,54.901702800213044,66.13242104915088,float32,"(600,)",1.1203446,229.4647,92.69729,50.31019,int16,"(600, 68, 2)",0,194,88.46117647058824,38.83330940319345,30458,600,subject9,2
650,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject9__p9_8.npz,uint8,"(600, 111, 140, 3)",0.0,255.0,92.13841548691549,65.84297343435206,float32,"(600,)",0.11111111,254.08257,88.54588,81.16062,int16,"(600, 68, 2)",0,140,65.4684068627451,33.98647556722411,15540,600,subject9,2
651,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject9__p9_9.npz,uint8,"(600, 105, 155, 3)",0.0,255.0,74.7670234852364,67.77834344353695,float32,"(600,)",0.6784528,254.03238,89.04192,79.14108,int16,"(600, 68, 2)",0,155,65.76371323529412,36.7026080234319,16275,600,subject9,2
